FL_DEP_AirlineCode1,FL_DEP_DepartureFlightNumber,FL_DEP_DepartureAircraftRegistration,FL_DEP_ARCFT1,FL_DEP_SDD,FL_DEP_STD,FL_DEP_Destination1,FL_DEP_OperationType1,FL_DEP_DepartureRemarks
SV,1730,HZAS73,32N,10/26/2023,04:10,BHH,,
SV,1730,HZAS74,32N,10/19/2023,04:10,BHH,,
SV,1730,HZAS77,32N,10/7/2023,04:10,BHH,,
SV,1740,HZAS52,32N,10/11/2023,17:10,BHH,,
SV,1740,HZAS52,32N,10/13/2023,17:10,BHH,,
SV,1740,HZAS52,32N,10/17/2023,17:10,BHH,,
SV,1740,HZAS53,32N,10/29/2023,17:10,BHH,,
SV,1740,HZAS57,32N,10/24/2023,17:10,BHH,,
SV,1740,HZAS57,32N,10/5/2023,17:10,BHH,,
SV,1740,HZAS60,32N,10/4/2023,17:10,BHH,,
SV,1740,HZAS64,32N,10/18/2023,17:10,BHH,,
SV,1740,HZAS66,32N,10/26/2023,17:10,BHH,,
SV,1740,HZAS67,32N,10/6/2023,17:10,BHH,,
SV,1740,HZAS72,32N,10/22/2023,17:10,BHH,,
SV,1740,HZAS72,32N,10/7/2023,17:10,BHH,,
SV,1740,HZAS72,32N,10/8/2023,17:10,BHH,,
SV,1740,HZAS73,32N,10/12/2023,17:10,BHH,,
SV,1740,HZAS73,32N,10/28/2023,17:10,BHH,,
SV,1740,HZAS74,32N,10/15/2023,17:10,BHH,,
SV,1740,HZAS75,32N,10/27/2023,17:10,BHH,,
SV,1740,HZAS77,32N,10/31/2023,17:10,BHH,,
SV,1740,HZAS83,32N,10/19/2023,17:10,BHH,,
SV,1740,HZAS84,32N,10/20/2023,17:10,BHH,,
SV,1740,HZASAC,323,10/14/2023,17:10,BHH,,
SV,1740,HZASG,32U,10/21/2023,17:10,BHH,,
SV,1740,HZASJ,321,10/10/2023,17:10,BHH,,
SV,1740,HZASK,321,10/3/2023,17:10,BHH,,
SV,1740,HZASQ,321,10/1/2023,17:10,BHH,,
SV,1740,HZASV,321,10/25/2023,17:10,BHH,,
SV,1762,,32N,10/28/2023,01:05,GIZ,,
SV,1762,HZAS52,32N,10/17/2023,01:05,GIZ,,
SV,1762,HZAS53,32N,10/23/2023,01:05,GIZ,,
SV,1762,HZAS54,32N,10/25/2023,01:05,GIZ,,
SV,1762,HZAS55,32N,10/4/2023,01:05,GIZ,,
SV,1762,HZAS55,32N,10/8/2023,01:05,GIZ,,
SV,1762,HZAS56,32N,10/16/2023,01:05,GIZ,,ACTIVITES
SV,1762,HZAS56,32N,10/29/2023,01:10,GIZ,,
SV,1762,HZAS57,32N,10/3/2023,01:05,GIZ,,
SV,1762,HZAS58,32N,10/19/2023,01:05,GIZ,,
SV,1762,HZAS59,32N,10/10/2023,01:05,GIZ,,
SV,1762,HZAS59,32N,10/30/2023,01:10,GIZ,,
SV,1762,HZAS62,32N,10/6/2023,01:05,GIZ,,
SV,1762,HZAS63,32N,10/18/2023,01:05,GIZ,,
SV,1762,HZAS63,32N,10/27/2023,01:05,GIZ,,
SV,1762,HZAS63,32N,10/31/2023,01:10,GIZ,,
SV,1762,HZAS64,32N,10/15/2023,01:05,GIZ,,
SV,1762,HZAS66,32N,10/22/2023,01:05,GIZ,,
SV,1762,HZAS66,32N,10/24/2023,01:05,GIZ,,
SV,1762,HZAS66,32N,10/7/2023,01:05,GIZ,,
SV,1762,HZAS69,32N,10/26/2023,01:05,GIZ,,
SV,1762,HZAS75,32N,10/12/2023,01:05,GIZ,,
SV,1762,HZAS75,32N,10/13/2023,01:05,GIZ,,
SV,1762,HZAS75,32N,10/2/2023,01:05,GIZ,,
SV,1762,HZAS78,32N,10/20/2023,01:05,GIZ,,
SV,1762,HZAS82,32N,10/1/2023,01:05,GIZ,,
SV,1762,HZAS82,32N,10/5/2023,01:05,GIZ,,
SV,1762,HZAS83,32N,10/9/2023,01:05,GIZ,,
SV,1762,HZAS84,32N,10/11/2023,01:05,GIZ,,
SV,1762,HZAS84,32N,10/14/2023,01:05,GIZ,,
SV,1762,HZAS84,32N,10/21/2023,01:05,GIZ,,
SV,1766,HZAS52,32N,10/17/2023,06:25,GIZ,,
SV,1766,HZAS53,32N,10/23/2023,06:25,GIZ,,
SV,1766,HZAS55,32N,10/1/2023,06:25,GIZ,,
SV,1766,HZAS56,32N,10/14/2023,06:25,GIZ,,ASSGND ACFT A-S58 HAD TECH PLN TO USE A-S56 .. ( PAX HELD AT TRMNL )
SV,1766,HZAS56,32N,10/21/2023,06:25,GIZ,,
SV,1766,HZAS56,32N,10/27/2023,06:25,GIZ,,
SV,1766,HZAS57,32N,10/13/2023,06:25,GIZ,,
SV,1766,HZAS57,32N,10/3/2023,06:25,GIZ,,
SV,1766,HZAS57,32N,10/31/2023,06:30,GIZ,,
SV,1766,HZAS57,32N,10/4/2023,06:25,GIZ,,
SV,1766,HZAS57,32N,10/5/2023,06:25,GIZ,,
SV,1766,HZAS58,32N,10/18/2023,06:25,GIZ,,
SV,1766,HZAS59,32N,10/10/2023,06:25,GIZ,,
SV,1766,HZAS62,32N,10/19/2023,06:25,GIZ,,
SV,1766,HZAS62,32N,10/26/2023,06:25,GIZ,,
SV,1766,HZAS62,32N,10/8/2023,06:25,GIZ,,
SV,1766,HZAS63,32N,10/25/2023,06:25,GIZ,,
SV,1766,HZAS64,32N,10/2/2023,06:25,GIZ,,
SV,1766,HZAS66,32N,10/16/2023,06:25,GIZ,,
SV,1766,HZAS66,32N,10/24/2023,06:25,GIZ,,
SV,1766,HZAS69,32N,10/29/2023,06:30,GIZ,,
SV,1766,HZAS72,32N,10/7/2023,06:25,GIZ,,
SV,1766,HZAS73,32N,10/28/2023,06:25,GIZ,,
SV,1766,HZAS75,32N,10/9/2023,06:25,GIZ,,
SV,1766,HZAS77,32N,10/20/2023,06:25,GIZ,,
SV,1766,HZAS78,32N,10/12/2023,06:25,GIZ,,
SV,1766,HZAS78,32N,10/30/2023,06:30,GIZ,,
SV,1766,HZAS79,32N,10/6/2023,06:25,GIZ,,EXSV1766
SV,1766,HZAS83,32N,10/22/2023,06:25,GIZ,,
SV,1766,HZAS84,32N,10/11/2023,06:25,GIZ,,
SV,1766,HZAS84,32N,10/15/2023,06:25,GIZ,,
SV,1768,HZAS53,32N,10/29/2023,12:35,GIZ,,
SV,1768,HZAS53,32N,10/5/2023,12:30,GIZ,,
SV,1768,HZAS57,32N,10/3/2023,12:30,GIZ,,
SV,1768,HZAS58,32N,10/14/2023,12:30,GIZ,,
SV,1768,HZAS58,32N,10/24/2023,12:30,GIZ,,
SV,1768,HZAS59,32N,10/21/2023,12:30,GIZ,,
SV,1768,HZAS60,32N,10/28/2023,12:30,GIZ,,
SV,1768,HZAS60,32N,10/31/2023,12:35,GIZ,,
SV,1768,HZAS61,32N,10/20/2023,12:30,GIZ,,
SV,1768,HZAS62,32N,10/25/2023,12:30,GIZ,,
SV,1768,HZAS62,32N,10/27/2023,12:30,GIZ,,
SV,1768,HZAS62,32N,10/7/2023,12:30,GIZ,,
SV,1768,HZAS63,32N,10/18/2023,12:30,GIZ,,
SV,1768,HZAS63,32N,10/30/2023,12:35,GIZ,,
SV,1768,HZAS67,32N,10/12/2023,12:30,GIZ,,
SV,1768,HZAS67,32N,10/17/2023,12:30,GIZ,,
SV,1768,HZAS67,32N,10/6/2023,12:30,GIZ,,
SV,1768,HZAS68,32N,10/10/2023,12:30,GIZ,,
SV,1768,HZAS68,32N,10/13/2023,12:30,GIZ,,
SV,1768,HZAS72,32N,10/19/2023,12:30,GIZ,,
SV,1768,HZAS72,32N,10/2/2023,12:30,GIZ,,
SV,1768,HZAS72,32N,10/22/2023,12:30,GIZ,,
SV,1768,HZAS72,32N,10/8/2023,12:30,GIZ,,01PRSO+02GURDS
SV,1768,HZAS73,32N,10/11/2023,12:30,GIZ,,
SV,1768,HZAS74,32N,10/15/2023,12:30,GIZ,,
SV,1768,HZAS74,32N,10/9/2023,12:30,GIZ,,
SV,1768,HZAS76,32N,10/26/2023,12:30,GIZ,,
SV,1768,HZAS77,32N,10/4/2023,12:30,GIZ,,
SV,1768,HZAS79,32N,10/1/2023,12:30,GIZ,,
SV,1768,HZAS83,32N,10/23/2023,12:30,GIZ,,
SV,1768,HZAS84,32N,10/16/2023,12:30,GIZ,,
SV,1780,HZAS51,32N,10/27/2023,18:20,GIZ,,
SV,1780,HZAS52,32N,10/2/2023,18:20,GIZ,,
SV,1780,HZAS53,32N,10/22/2023,18:20,GIZ,,
SV,1780,HZAS54,32N,10/24/2023,18:20,GIZ,,
SV,1780,HZAS55,32N,10/31/2023,18:25,GIZ,,
SV,1780,HZAS55,32N,10/5/2023,18:20,GIZ,,
SV,1780,HZAS56,32N,10/14/2023,18:20,GIZ,,
SV,1780,HZAS56,32N,10/17/2023,18:20,GIZ,,
SV,1780,HZAS59,32N,10/18/2023,18:20,GIZ,,
SV,1780,HZAS59,32N,10/28/2023,18:20,GIZ,,
SV,1780,HZAS62,32N,10/1/2023,18:20,GIZ,,
SV,1780,HZAS62,32N,10/3/2023,18:20,GIZ,,
SV,1780,HZAS63,32N,10/12/2023,18:20,GIZ,,
SV,1780,HZAS63,32N,10/15/2023,18:20,GIZ,,
SV,1780,HZAS63,32N,10/26/2023,18:20,GIZ,,
SV,1780,HZAS66,32N,10/10/2023,18:20,GIZ,,EXSV1544
SV,1780,HZAS67,32N,10/16/2023,18:20,GIZ,,
SV,1780,HZAS67,32N,10/19/2023,18:20,GIZ,,
SV,1780,HZAS67,32N,10/8/2023,18:20,GIZ,,
SV,1780,HZAS69,32N,10/20/2023,18:20,GIZ,,
SV,1780,HZAS72,32N,10/11/2023,18:20,GIZ,,
SV,1780,HZAS72,32N,10/30/2023,18:25,GIZ,,
SV,1780,HZAS75,32N,10/6/2023,18:20,GIZ,,
SV,1780,HZAS75,32N,10/7/2023,18:20,GIZ,,
SV,1780,HZAS75,32N,10/9/2023,18:20,GIZ,,
SV,1780,HZAS77,32N,10/13/2023,18:20,GIZ,,
SV,1780,HZAS77,32N,10/21/2023,18:20,GIZ,,
SV,1780,HZAS77,32N,10/23/2023,18:20,GIZ,,
SV,1780,HZAS79,32N,10/4/2023,18:20,GIZ,,
SV,1780,HZAS82,32N,10/29/2023,18:25,GIZ,,
SV,1780,HZAS83,32N,10/25/2023,18:20,GIZ,,
SV,1781,HZAS51,32N,10/9/2023,23:15,GIZ,,
SV,1781,HZAS52,32N,10/2/2023,23:15,GIZ,,
SV,1781,HZAS56,32N,10/14/2023,23:15,GIZ,,
SV,1781,HZAS56,32N,10/17/2023,23:15,GIZ,,
SV,1781,HZAS56,32N,10/19/2023,23:15,GIZ,,
SV,1781,HZAS56,32N,10/20/2023,23:15,GIZ,,
SV,1781,HZAS56,32N,10/3/2023,23:15,GIZ,,
SV,1781,HZAS57,32N,10/7/2023,23:15,GIZ,,
SV,1781,HZAS58,32N,10/1/2023,23:15,GIZ,,
SV,1781,HZAS58,32N,10/31/2023,23:20,GIZ,,
SV,1781,HZAS59,32N,10/18/2023,23:15,GIZ,,
SV,1781,HZAS59,32N,10/28/2023,23:15,GIZ,,
SV,1781,HZAS61,32N,10/24/2023,23:15,GIZ,,
SV,1781,HZAS62,32N,10/26/2023,23:15,GIZ,,
SV,1781,HZAS63,32N,10/15/2023,23:15,GIZ,,ACTIVITES
SV,1781,HZAS63,32N,10/25/2023,23:15,GIZ,,
SV,1781,HZAS66,32N,10/22/2023,23:15,GIZ,,
SV,1781,HZAS67,32N,10/16/2023,23:15,GIZ,,
SV,1781,HZAS69,32N,10/21/2023,23:15,GIZ,,
SV,1781,HZAS72,32N,10/29/2023,23:20,GIZ,,
SV,1781,HZAS72,32N,10/30/2023,23:20,GIZ,,
SV,1781,HZAS72,32N,10/5/2023,23:15,GIZ,,
SV,1781,HZAS75,32N,10/6/2023,23:15,GIZ,,
SV,1781,HZAS77,32N,10/13/2023,23:15,GIZ,,
SV,1781,HZAS77,32N,10/23/2023,23:15,GIZ,,
SV,1781,HZAS78,32N,10/11/2023,23:15,GIZ,,
SV,1781,HZAS78,32N,10/12/2023,23:15,GIZ,,
SV,1781,HZAS78,32N,10/8/2023,23:15,GIZ,,
SV,1781,HZAS79,32N,10/4/2023,23:15,GIZ,,
SV,1781,HZAS82,32N,10/10/2023,23:15,GIZ,,
SV,1781,HZAS83,32N,10/27/2023,23:15,GIZ,,
SV,1788,HZAS51,32N,10/28/2023,08:55,GIZ,,
SV,1788,HZAS51,32N,10/5/2023,08:55,GIZ,,
SV,1788,HZAS52,32N,10/4/2023,08:55,GIZ,,
SV,1788,HZAS53,32N,10/27/2023,08:55,GIZ,,
SV,1788,HZAS53,32N,10/6/2023,08:55,GIZ,,ACTIVITES
SV,1788,HZAS55,32N,10/14/2023,08:55,GIZ,,
SV,1788,HZAS55,32N,10/25/2023,08:55,GIZ,,
SV,1788,HZAS58,32N,10/20/2023,08:55,GIZ,,
SV,1788,HZAS61,32N,10/15/2023,08:55,GIZ,,
SV,1788,HZAS61,32N,10/19/2023,08:55,GIZ,,
SV,1788,HZAS62,32N,10/11/2023,08:55,GIZ,,
SV,1788,HZAS62,32N,10/16/2023,08:55,GIZ,,
SV,1788,HZAS62,32N,10/2/2023,08:55,GIZ,,
SV,1788,HZAS62,32N,10/23/2023,08:55,GIZ,,
SV,1788,HZAS63,32N,10/10/2023,08:55,GIZ,,
SV,1788,HZAS64,32N,10/3/2023,08:55,GIZ,,
SV,1788,HZAS67,32N,10/8/2023,08:55,GIZ,,
SV,1788,HZAS67,32N,10/9/2023,08:55,GIZ,,
SV,1788,HZAS68,32N,10/12/2023,08:55,GIZ,,
SV,1788,HZAS69,32N,10/21/2023,08:55,GIZ,,
SV,1788,HZAS72,32N,10/13/2023,08:55,GIZ,,
SV,1788,HZAS73,32N,10/18/2023,08:55,GIZ,,
SV,1788,HZAS74,32N,10/17/2023,08:55,GIZ,,
SV,1788,HZAS74,32N,10/24/2023,08:55,GIZ,,
SV,1788,HZAS75,32N,10/1/2023,08:55,GIZ,,
SV,1788,HZAS77,32N,10/22/2023,08:55,GIZ,,
SV,1788,HZAS77,32N,10/7/2023,08:55,GIZ,,
SV,1788,HZAS83,32N,10/26/2023,08:55,GIZ,,
SV,1792,HZAS52,32N,10/9/2023,15:50,GIZ,,
SV,1792,HZAS54,32N,10/2/2023,15:50,GIZ,,
SV,1792,HZAS57,32N,10/4/2023,15:50,GIZ,,
SV,1792,HZAS58,32N,10/16/2023,15:50,GIZ,,
SV,1792,HZAS58,32N,10/28/2023,15:50,GIZ,,
SV,1792,HZAS61,32N,10/23/2023,15:50,GIZ,,
SV,1792,HZAS62,32N,10/18/2023,15:50,GIZ,,
SV,1792,HZAS62,32N,10/19/2023,15:50,GIZ,,
SV,1792,HZAS66,32N,10/30/2023,15:55,GIZ,,
SV,1792,HZAS73,32N,10/5/2023,15:50,GIZ,,
SV,1792,HZAS73,32N,10/7/2023,15:50,GIZ,,
SV,1792,HZAS75,32N,10/21/2023,15:50,GIZ,,
SV,1792,HZAS76,32N,10/25/2023,15:50,GIZ,,
SV,1792,HZAS77,32N,10/12/2023,15:50,GIZ,,
SV,1792,HZAS78,32N,10/26/2023,15:50,GIZ,,
SV,1792,HZAS84,32N,10/11/2023,15:50,GIZ,,
SV,1792,HZAS84,32N,10/14/2023,15:50,GIZ,,
SV,1840,HZAS51,32N,10/28/2023,03:15,EAM,,
SV,1840,HZAS51,32N,10/29/2023,03:15,EAM,,
SV,1840,HZAS51,32N,10/5/2023,03:15,EAM,,
SV,1840,HZAS51,32N,10/7/2023,03:15,EAM,,
SV,1840,HZAS53,32N,10/27/2023,03:15,EAM,,
SV,1840,HZAS53,32N,10/6/2023,03:15,EAM,,
SV,1840,HZAS55,32N,10/14/2023,03:15,EAM,,REPOSITION FM A-22 TO A4L
SV,1840,HZAS56,32N,10/11/2023,03:15,EAM,,GATE LIMITION
SV,1840,HZAS58,32N,10/20/2023,03:15,EAM,,
SV,1840,HZAS61,32N,10/15/2023,03:15,EAM,,
SV,1840,HZAS61,32N,10/19/2023,03:15,EAM,,
SV,1840,HZAS62,32N,10/10/2023,03:15,EAM,,
SV,1840,HZAS62,32N,10/16/2023,03:15,EAM,,
SV,1840,HZAS62,32N,10/2/2023,03:15,EAM,,
SV,1840,HZAS62,32N,10/23/2023,03:15,EAM,,
SV,1840,HZAS62,32N,10/4/2023,03:15,EAM,,
SV,1840,HZAS67,32N,10/8/2023,03:15,EAM,,
SV,1840,HZAS67,32N,10/9/2023,03:15,EAM,,
SV,1840,HZAS69,32N,10/21/2023,03:15,EAM,,
SV,1840,HZAS72,32N,10/25/2023,03:15,EAM,,
SV,1840,HZAS75,32N,10/1/2023,03:15,EAM,,
SV,1840,HZAS77,32N,10/22/2023,03:15,EAM,,
SV,1840,HZAS82,32N,10/13/2023,03:15,EAM,,
SV,1840,HZAS83,32N,10/26/2023,03:15,EAM,,
SV,1840,HZAS83,32N,10/30/2023,03:15,EAM,,
SV,1840,HZAS84,32N,10/18/2023,03:15,EAM,,
SV,1840,HZASAD,323,10/12/2023,03:15,EAM,,
SV,1840,HZASI,321,10/24/2023,03:15,EAM,,
SV,1840,HZASP,321,10/17/2023,03:15,EAM,,
SV,1840,HZASQ,321,10/3/2023,03:15,EAM,,
SV,1840,HZAST,321,10/31/2023,03:15,EAM,,
SV,1850,HZAS54,32N,10/6/2023,10:30,EAM,,
SV,1850,HZAS55,32N,10/16/2023,10:30,EAM,,
SV,1850,HZAS56,32N,10/15/2023,10:30,EAM,,
SV,1850,HZAS57,32N,10/1/2023,10:30,EAM,,
SV,1850,HZAS57,32N,10/11/2023,10:30,EAM,,
SV,1850,HZAS58,32N,10/21/2023,10:30,EAM,,
SV,1850,HZAS58,32N,10/29/2023,10:40,EAM,,
SV,1850,HZAS61,32N,10/24/2023,10:30,EAM,,
SV,1850,HZAS63,32N,10/27/2023,10:30,EAM,,
SV,1850,HZAS66,32N,10/22/2023,10:30,EAM,,
SV,1850,HZAS66,32N,10/8/2023,10:30,EAM,,
SV,1850,HZAS68,32N,10/4/2023,10:30,EAM,,
SV,1850,HZAS68,32N,10/9/2023,10:30,EAM,,
SV,1850,HZAS69,32N,10/23/2023,10:30,EAM,,
SV,1850,HZAS69,32N,10/28/2023,10:30,EAM,,
SV,1850,HZAS69,32N,10/30/2023,10:40,EAM,,
SV,1850,HZAS72,32N,10/17/2023,10:30,EAM,,
SV,1850,HZAS73,32N,10/20/2023,10:30,EAM,,
SV,1850,HZAS74,32N,10/18/2023,10:30,EAM,,
SV,1850,HZAS77,32N,10/14/2023,10:30,EAM,,
SV,1850,HZAS82,32N,10/2/2023,10:30,EAM,,
SV,1850,HZAS83,32N,10/7/2023,10:30,EAM,,
SV,1850,HZAS84,32N,10/13/2023,10:30,EAM,,
SV,1850,HZASAA,323,10/3/2023,10:30,EAM,,
SV,1850,HZASAD,323,10/12/2023,10:35,EAM,,
SV,1850,HZASI,321,10/19/2023,10:35,EAM,,
SV,1850,HZASI,321,10/25/2023,10:30,EAM,,
SV,1850,HZASI,321,10/26/2023,10:35,EAM,,
SV,1850,HZASK,321,10/5/2023,10:35,EAM,,
SV,1850,HZASL,321,10/31/2023,10:40,EAM,,
SV,1850,HZASV,321,10/10/2023,10:30,EAM,,
SV,1880,HZAS52,32N,10/18/2023,01:50,SHW,,
SV,1880,HZAS56,32N,10/20/2023,01:50,SHW,,
SV,1880,HZAS58,32N,10/24/2023,01:50,SHW,,
SV,1880,HZAS58,32N,10/29/2023,01:50,SHW,,
SV,1880,HZAS59,32N,10/3/2023,01:50,SHW,,
SV,1880,HZAS59,32N,10/4/2023,01:50,SHW,,
SV,1880,HZAS66,32N,10/31/2023,01:50,SHW,,
SV,1880,HZAS68,32N,10/13/2023,01:50,SHW,,
SV,1880,HZAS72,32N,10/10/2023,01:50,SHW,,
SV,1880,HZAS72,32N,10/2/2023,01:50,SHW,,
SV,1880,HZAS73,32N,10/17/2023,01:50,SHW,,
SV,1880,HZAS74,32N,10/9/2023,01:50,SHW,,
SV,1880,HZAS75,32N,10/11/2023,01:50,SHW,,
SV,1880,HZAS75,32N,10/27/2023,01:50,SHW,,
SV,1880,HZAS76,32N,10/25/2023,01:50,SHW,,
SV,1880,HZAS77,32N,10/6/2023,01:50,SHW,,
SV,1880,HZAS82,32N,10/30/2023,01:50,SHW,,
SV,1880,HZAS83,32N,10/23/2023,01:50,SHW,,
SV,1880,HZAS84,32N,10/16/2023,01:50,SHW,,
SV,1883,HZAS51,32N,10/3/2023,04:00,TIF,,
SV,1883,HZAS53,32N,10/31/2023,03:55,TIF,,
SV,1883,HZAS55,32N,10/13/2023,04:00,TIF,,
SV,1883,HZAS55,32N,10/17/2023,04:00,TIF,,
SV,1883,HZAS56,32N,10/24/2023,04:00,TIF,,
SV,1883,HZAS59,32N,10/6/2023,04:00,TIF,,
SV,1883,HZAS61,32N,10/20/2023,04:00,TIF,,
SV,1883,HZAS62,32N,10/27/2023,04:00,TIF,,
SV,1883,HZAS78,32N,10/10/2023,04:00,TIF,,
SV,1888,HZAS58,32N,10/21/2023,16:20,SHW,,
SV,1888,HZAS69,32N,10/28/2023,16:20,SHW,,
SV,1888,HZAS77,32N,10/14/2023,16:20,SHW,,
SV,1888,HZAS82,32N,10/12/2023,16:20,SHW,,
SV,1888,HZAS83,32N,10/7/2023,16:20,SHW,,
SV,1888,HZASI,321,10/19/2023,16:20,SHW,,
SV,1888,HZASI,321,10/26/2023,16:20,SHW,,
SV,1888,HZASK,321,10/5/2023,16:20,SHW,,
SV,1924,HZAS63,32N,10/28/2023,10:00,WAE,,
SV,1924,HZAS64,32N,10/19/2023,10:00,WAE,,
SV,1924,HZAS66,32N,10/7/2023,10:00,WAE,,EXSV1701
SV,1924,HZAS68,32N,10/5/2023,10:00,WAE,,
SV,1924,HZAS74,32N,10/21/2023,10:00,WAE,,
SV,1924,HZAS75,32N,10/12/2023,10:00,WAE,,
SV,1924,HZAS77,32N,10/26/2023,10:00,WAE,,
SV,1924,HZAS84,32N,10/14/2023,10:00,WAE,,
SV,1954,HZAS51,32N,10/10/2023,15:30,TIF,,
SV,1954,HZAS53,32N,10/21/2023,15:30,TIF,,
SV,1954,HZAS56,32N,10/3/2023,15:30,TIF,,
SV,1954,HZAS56,32N,10/7/2023,15:30,TIF,,
SV,1954,HZAS57,32N,10/28/2023,15:30,TIF,,
SV,1954,HZAS58,32N,10/31/2023,15:25,TIF,,
SV,1954,HZAS62,32N,10/24/2023,15:30,TIF,,
SV,1954,HZAS77,32N,10/17/2023,15:30,TIF,,
SV,1954,HZASD,32U,10/14/2023,15:30,TIF,,
SV,2050,ECNOG,33N,10/11/2023,18:50,ALG,UMR,
SV,2050,ECNOG,33N,10/21/2023,07:00,ALG,,
SV,2050,ECNOG,33N,10/25/2023,19:00,ALG,,
SV,2050,ECNOG,33N,10/28/2023,07:00,ALG,,
SV,2050,ECNOG,33N,10/7/2023,07:00,ALG,UMR,
SV,2050,ECNTY,33N,10/4/2023,07:00,ALG,UMR,
SV,2050,ECNYJ,33A,10/18/2023,07:00,ALG,,
SV,2052,ECNOG,33N,10/2/2023,02:25,CZL,UMR,
SV,2052,ECNOG,33N,10/23/2023,02:25,CZL,,
SV,2052,ECNOG,33N,10/30/2023,03:40,CZL,,
SV,2052,ECNTY,33N,10/9/2023,05:20,CZL,UMR,
SV,2052,ECNYJ,33A,10/16/2023,02:25,CZL,UMR,F/L - 2-6 / 6-10
SV,2054,ECNOG,33N,10/31/2023,09:55,ORN,,
SV,2054,ECNTY,33N,10/10/2023,02:55,ORN,UMR,
SV,2054,ECNTY,33N,10/3/2023,06:05,ORN,UMR,
SV,2054,ECNYJ,33A,10/17/2023,06:05,ORN,UMR,
SV,2054,ECNYJ,33A,10/24/2023,06:05,ORN,,
SV,2110,ECNYJ,33A,10/17/2023,23:45,LXR,SKX,
SV,2112,ECNOG,33N,10/18/2023,23:45,ASW,,
SV,2112,ECNTY,33N,10/4/2023,23:45,ASW,UMR,
SV,2180,ECNTY,33N,10/11/2023,12:10,ESB,UMR,
SV,2522,ECNTY,33N,10/8/2023,10:25,TNG,UMR,
SV,2528,ECNOG,33N,10/4/2023,11:40,AGA,UMR,
SV,2530,ECNTY,33N,10/5/2023,08:50,AGA,UMR,
SV,2548,ECNTY,33N,10/2/2023,12:00,OUD,UMR,
SV,2590,ECNYJ,33A,10/15/2023,02:30,ESB,SKX,
SV,2616,ECNOG,33N,10/1/2023,07:25,CZL,UMR,
SV,2616,ECNOG,33N,10/15/2023,07:25,CZL,SKX,
SV,2616,ECNOG,33N,10/22/2023,07:25,CZL,,
SV,2616,ECNOG,33N,10/29/2023,07:30,CZL,,
SV,2616,ECNOG,33N,10/8/2023,07:25,CZL,UMR,
SV,2618,ECNOG,33N,10/18/2023,05:55,ORN,,
SV,2618,ECNOG,33N,10/5/2023,05:35,ORN,UMR,
SV,2618,ECNYJ,33A,10/25/2023,05:55,ORN,,
SV,2622,ECNOG,33N,10/17/2023,08:15,ALG,SKX,
SV,2622,ECNOG,33N,10/2/2023,21:15,ALG,UMR,
SV,2622,ECNOG,33N,10/9/2023,06:50,ALG,SKX,
SV,2622,ECNYJ,33A,10/23/2023,06:50,ALG,,
SV,2622,ECNYJ,33A,10/30/2023,07:15,ALG,,
SV,2678,ECNTY,33N,10/7/2023,18:10,CZL,UMR,
SV,3020,9HAKA,7FL,10/24/2023,00:45,HKG,,
SV,3020,9HAKF,7FL,10/17/2023,00:45,HKG,CGO,
SV,3020,9HAKF,7FL,10/31/2023,00:05,HKG,,
SV,3622,9HAZB,749,10/14/2023,13:50,MED,SKX,
SV,3622,9HAZB,749,10/21/2023,13:50,MED,,
SV,3622,9HAZB,749,10/7/2023,13:50,MED,SKX,
SV,734D,HZAK27,33N,10/7/2023,02:00,LHE,,
SV,8525,HZAS55,32N,10/11/2023,12:45,NUM,SKX,
SV,8525,HZAS61,32N,10/18/2023,12:45,NUM,,
SV,8525,HZAS69,32N,10/25/2023,12:45,NUM,,
SV,8525,HZASK,321,10/4/2023,12:45,NUM,SKX,
SV,9051,HZAK40,77Z,10/6/2023,22:40,ADD,SKX,
SV,9052,HZASAD,323,10/21/2023,04:30,BAH,,
SV,9056,HZAK16,773,10/6/2023,18:25,SIN,SKX,
SV,9060,HZAR13,789,10/8/2023,14:00,RUH,COMP BUSINESS,MNTC O/B
SV,9066,HZARB,789,10/14/2023,17:30,RUH,,
SV,9100,HZASAD,323,10/21/2023,04:30,BAH,,
SV,9318,ECNOG,33N,10/10/2023,21:55,ORN,COMP BUSINESS,
SV,9350,ECNOG,33N,10/14/2023,07:00,ALG,COMP BUSINESS,
SV,9430,ECNOG,33N,10/3/2023,23:45,LXR,COMP BUSINESS,
SV,9811,HZAQE,333,10/7/2023,14:30,TUU,COMP BUSINESS,
SV,9815,HZAS65,32N,10/7/2023,17:30,NUM,COMP BUSINESS,
SV,9822,9HAZB,749,10/1/2023,13:40,MED,COMP BUSINESS,
SV,9822,9HAZB,749,10/27/2023,13:40,MED,,
SV,9844,9HAZD,77C,10/29/2023,10:00,MED,,
SV,9846,9HAZE,77C,10/29/2023,09:00,MED,,
SV,9862,HZAK24,77H,10/17/2023,05:25,RUH,COMP BUSINESS,
SV,9862,HZAK24,77H,10/3/2023,05:25,RUH,COMP BUSINESS,
SV,9862,HZAK25,77H,10/10/2023,05:25,RUH,COMP BUSINESS,
SV,9862,HZAK28,77H,10/24/2023,05:25,RUH,,
SV,9870,HZAK36,77Z,10/10/2023,09:30,RUH,COMP BUSINESS,
SV,9870,HZAK36,77Z,10/24/2023,09:30,RUH,,
SV,9870,HZAK39,77Z,10/17/2023,09:30,RUH,COMP BUSINESS,
